order_id,restaurant_id,food_item,order_time,delivery_time,delivery_distance,order_value,delivery_method,traffic_condition,weather_condition,delivery_time_actual,delivery_delay,route_taken,customer_id,age,gender,location,order_history,customer_rating,preferred_cuisine,order_frequency,loyalty_program,food_temperature,food_freshness,packaging_quality,food_condition,customer_satisfaction,small_route,bike_friendly_route,route_type,route_efficiency,predicted_delivery_mode,traffic_avoidance
2320a0R,29,Chicken rice,2024-02-17,,,,,,,,,,2204874b-de5e-42aa-82cc-683016d468d1,,,,,,,,,,,,,,,,,,,
d26d0eA,12,Pizza,2024-10-09,,,,,,,,,,a74b17e4-68df-4143-a180-c9b04e0dfdd1,,,,,,,,,,,,,,,,,,,
2d9882W,52,Pizza,2024-04-11,,,,,,,,,,b75f9588-ffea-4a0f-bff5-e1e35a497dff,,,,,,,,,,,,,,,,,,,
2ea3b2M,22,Pasta,2024-07-17,,,,,,,,,,1725038e-7d61-488a-97fb-82e4b7c4f5c2,,,,,,,,,,,,,,,,,,,
17cc15N,3,Beef pie,2024-10-26,,,,,,,,,,81175c5a-d9ee-48d8-98fe-142c806facd4,,,,,,,,,,,,,,,,,,,
68b218T,29,Cup cake,2024-09-10,,,,,,,,,,8852aea5-d666-4a9c-8b02-776fb656f244,,,,,,,,,,,,,,,,,,,
0e75b3V,9,Fried chicken,2024-10-30,,,,,,,,,,3f6e3409-e8cd-487f-b7fe-fb721a550d77,,,,,,,,,,,,,,,,,,,
100b8cX,26,Pasta,2024-09-20,,,,,,,,,,6bae47fd-e5dc-45cb-bba9-90af31fdf04a,,,,,,,,,,,,,,,,,,,
6ef636V,3,Pasta,2024-02-03,,,,,,,,,,a9794cf8-9967-4aa8-b0fc-349c29defd58,,,,,,,,,,,,,,,,,,,
85794eZ,21,Taccos,2024-05-14,,,,,,,,,,5baaa00d-a1a2-4da7-ab63-1645bd72357d,,,,,,,,,,,,,,,,,,,
b68e16Z,44,Taccos,2024-11-22,,,,,,,,,,9357ec09-8cbb-41bc-83d9-0d9d3a2f296f,,,,,,,,,,,,,,,,,,,
0ee44fE,18,Burger,2024-10-23,,,,,,,,,,48435a22-909b-49c0-878b-d473c7a54dff,,,,,,,,,,,,,,,,,,,
2e0120T,36,Salad,2024-08-20,,,,,,,,,,cdb78b74-0014-48c1-b6e6-078866dbd349,,,,,,,,,,,,,,,,,,,
f86736V,93,Pasta,2024-07-06,,,,,,,,,,3015128e-2b0f-42c1-bf3b-a16828ca1dc3,,,,,,,,,,,,,,,,,,,
dc74edN,26,Burger,2024-08-18,,,,,,,,,,8b26a439-3ecf-43b0-96ff-dc265982ee17,,,,,,,,,,,,,,,,,,,
13bf6eY,60,Pizza,2024-09-24,,,,,,,,,,a8cfbed5-0dc7-4421-9624-b2054784c491,,,,,,,,,,,,,,,,,,,
2ca835L,45,Taccos,2024-07-28,,,,,,,,,,167a7c8c-fc01-4bc5-a94b-ab55409cf1c8,,,,,,,,,,,,,,,,,,,
e5ef13N,3,Salad,2024-06-17,,,,,,,,,,89db8797-bba8-4279-a3a0-a7b95eed6fd2,,,,,,,,,,,,,,,,,,,
0436eeC,79,Chicken wings,2024-07-20,,,,,,,,,,2be79619-69c4-4551-b30e-d2f6479bd367,,,,,,,,,,,,,,,,,,,
d68657T,44,Burger,2024-01-04,,,,,,,,,,3cd39afd-4b55-4a59-af0f-77e3ed040334,,,,,,,,,,,,,,,,,,,
1a60faJ,37,Briyani rice,2024-08-05,,,,,,,,,,1877a089-f03d-414e-9fcc-4204e73f8ef2,,,,,,,,,,,,,,,,,,,
c098e9Y,84,Chicken pie,2024-08-07,,,,,,,,,,71d1f667-422f-4dd6-a79a-d0c30dfdd5c0,,,,,,,,,,,,,,,,,,,
982b7fS,62,Chicken rice,2024-05-15,,,,,,,,,,56545d54-d777-4338-84a7-ec3d70ba93f9,,,,,,,,,,,,,,,,,,,
f45482E,68,Shawarma,2024-10-18,,,,,,,,,,8cb042ac-1264-474f-9efc-728c0c40597f,,,,,,,,,,,,,,,,,,,
c0bffbR,46,Dumplings,2024-07-06,,,,,,,,,,2e2353a6-a3f7-4f0f-9ae1-460149568b1d,,,,,,,,,,,,,,,,,,,
225ad2V,20,Salad,2024-08-01,,,,,,,,,,c88ae6a4-73b6-462a-bbdf-9fa88dd96282,,,,,,,,,,,,,,,,,,,
836061N,26,Chicken pie,2024-09-06,,,,,,,,,,3dde236b-ca8b-4adb-80a8-e3b7e0b03fa4,,,,,,,,,,,,,,,,,,,
a1b3dfK,49,Chicken rice,2024-10-26,,,,,,,,,,e887017e-c967-4f88-b3f5-aa63ef907999,,,,,,,,,,,,,,,,,,,
73941eA,7,Chicken pie,2024-12-06,,,,,,,,,,b66fe43a-b162-4f8a-b5ed-6b674a817d3f,,,,,,,,,,,,,,,,,,,
24a9afK,74,Pizza,2024-06-13,,,,,,,,,,565bcf52-4f79-4fc2-bd81-16ff2be935ee,,,,,,,,,,,,,,,,,,,
df67d4J,17,Cup cake,2024-05-09,,,,,,,,,,d2e7226f-4b91-42cd-8ec0-ea5e079c3b14,,,,,,,,,,,,,,,,,,,
d7ec8eB,86,Soup,2024-05-25,,,,,,,,,,5bf08ac2-b793-49be-8c00-232c5aa7cac3,,,,,,,,,,,,,,,,,,,
4ed19aR,32,Chicken pie,2024-04-16,,,,,,,,,,c2139f4c-146e-463e-89d4-a7d80d98b617,,,,,,,,,,,,,,,,,,,
c899e3H,46,Beef pie,2024-10-12,,,,,,,,,,40b3a55c-2572-4064-b81f-5eff08770fb0,,,,,,,,,,,,,,,,,,,
3afd37W,71,Beef pie,2024-07-07,,,,,,,,,,367555e7-c9a4-4a4a-809e-ba85df8c8d76,,,,,,,,,,,,,,,,,,,
f0ff91P,84,Beef pie,2024-02-06,,,,,,,,,,02816842-48da-4a21-98c8-86e5f1b98640,,,,,,,,,,,,,,,,,,,
134067D,40,Chicken rice,2024-09-22,,,,,,,,,,3e947adf-e60f-4055-a638-ba67ea6061f6,,,,,,,,,,,,,,,,,,,
498905N,68,Pizza,2024-04-03,,,,,,,,,,fdf9da13-8fab-4ae1-8916-7a643e80b45e,,,,,,,,,,,,,,,,,,,
39e2a1H,93,Whole cake,2024-08-02,,,,,,,,,,0fb99126-1001-4424-be5f-e9e0f84c8d5c,,,,,,,,,,,,,,,,,,,
c1d48aN,96,Chicken rice,2024-05-09,,,,,,,,,,e23d682d-e49a-43dc-a873-87537c373537,,,,,,,,,,,,,,,,,,,
87421bP,35,Burger,2024-04-03,,,,,,,,,,3e8d37db-9747-4e3f-b7f8-8b9a8c648ae9,,,,,,,,,,,,,,,,,,,
c99026V,95,Shawarma,2024-04-21,,,,,,,,,,2e814a40-4109-4e8e-a0fe-e59300d18451,,,,,,,,,,,,,,,,,,,
d5ac25P,38,Shawarma,2024-05-30,,,,,,,,,,3b86c949-2070-4553-a90c-ebf4ebfad97f,,,,,,,,,,,,,,,,,,,
e00cf2T,4,Pizza,2024-01-08,,,,,,,,,,db666dc3-8137-4894-8ed7-1b9adbba7c14,,,,,,,,,,,,,,,,,,,
dffbb2I,99,Cookie,2024-06-17,,,,,,,,,,cf28c31b-7d3e-4edf-8485-4d7df2bdd053,,,,,,,,,,,,,,,,,,,
cd18b8I,41,Burger,2024-09-05,,,,,,,,,,8f1e215f-59b5-4c04-9a46-9e9cb7b4f4ca,,,,,,,,,,,,,,,,,,,
b26366A,71,Chicken pie,2024-07-06,,,,,,,,,,414497e5-e965-4ac9-b475-a6568e17f812,,,,,,,,,,,,,,,,,,,
8707b3P,10,Chicken pie,2024-09-10,,,,,,,,,,671835c4-3dc4-4a95-a18e-d3b6e00a09b3,,,,,,,,,,,,,,,,,,,
f875faS,73,Soup,2024-09-29,,,,,,,,,,e7615da2-f8b3-4c37-ae36-d833228ba334,,,,,,,,,,,,,,,,,,,
a48449Y,66,Chicken wings,2024-08-15,,,,,,,,,,542b8bfc-cbd3-4157-865c-a18b5efc6c18,,,,,,,,,,,,,,,,,,,
1a370dF,17,Briyani rice,2024-09-15,,,,,,,,,,b544aa0b-d16e-4486-9c99-8b6461c6b034,,,,,,,,,,,,,,,,,,,
9a7d6fC,6,Cup cake,2024-06-14,,,,,,,,,,a43974bc-559a-4722-9a5b-9b31929ffeb9,,,,,,,,,,,,,,,,,,,
57a527S,63,Pasta,2024-03-18,,,,,,,,,,4c27389a-9d2e-4ae5-951a-82c1d030ff78,,,,,,,,,,,,,,,,,,,
72d098U,19,Beef pie,2024-05-05,,,,,,,,,,8d1e4f91-8f66-4c5c-9a22-4fcf21e4047f,,,,,,,,,,,,,,,,,,,
64f26cR,40,Burger,2024-05-21,,,,,,,,,,8b6ef002-7ed7-4acb-9f9a-21494d42d91f,,,,,,,,,,,,,,,,,,,
efb545M,69,Pasta,2024-08-28,,,,,,,,,,ed20b39e-738f-44c0-bae6-01af8299b1e5,,,,,,,,,,,,,,,,,,,
068adfZ,14,CoffeeBoba tea,2024-08-11,,,,,,,,,,ffa9af54-16be-4093-9845-e3da70632936,,,,,,,,,,,,,,,,,,,
e01c77Y,23,Soup,2024-10-27,,,,,,,,,,b4d56f46-0f15-4678-b874-6aec42b6603a,,,,,,,,,,,,,,,,,,,
6f2ca9W,14,Pizza,2024-08-17,,,,,,,,,,e576c214-07eb-4f84-aa58-246e9d90eae4,,,,,,,,,,,,,,,,,,,
66f812L,64,Pizza,2024-01-12,,,,,,,,,,e4629ee0-d068-451b-b9de-27b74145bc38,,,,,,,,,,,,,,,,,,,
d61392F,42,Shawarma,2024-09-07,,,,,,,,,,2951de37-86c9-4bf2-ac44-828aa2a952c0,,,,,,,,,,,,,,,,,,,
25b006D,41,Salad,2024-01-21,,,,,,,,,,e9531ffe-28cb-4227-8db3-feb70339a9e2,,,,,,,,,,,,,,,,,,,
b1d0fdQ,82,Sushi,2024-04-18,,,,,,,,,,be9c52a3-a40d-4f6b-b239-416fdeca9d35,,,,,,,,,,,,,,,,,,,
3ce2d0L,63,Cup cake,2024-01-12,,,,,,,,,,7fe6b1eb-638e-41b9-8b58-b39cc8d99ba2,,,,,,,,,,,,,,,,,,,
a1e9a7Z,36,Burger,2024-02-18,,,,,,,,,,64bc0718-b4ff-4dd7-af72-c74a876a1c3f,,,,,,,,,,,,,,,,,,,
34bfd8I,29,PastrySmoothie,2024-12-12,,,,,,,,,,0ef86486-b977-468b-9170-d70e3b2e831b,,,,,,,,,,,,,,,,,,,
b06df4K,46,Taccos,2024-09-07,,,,,,,,,,24ca6250-7c7b-4724-a76e-66c860d8fcfe,,,,,,,,,,,,,,,,,,,
de57a1A,84,PastrySmoothie,2024-02-19,,,,,,,,,,adf3390f-014c-4ecd-b794-c89f5f82e892,,,,,,,,,,,,,,,,,,,
1ee76dH,75,Fried chicken,2024-08-08,,,,,,,,,,1d1409e0-1f0e-46c0-8db2-4302dd23f4a6,,,,,,,,,,,,,,,,,,,
8c2993U,84,Burger,2024-01-11,,,,,,,,,,c64416cc-3836-4892-baed-e9ed388acb63,,,,,,,,,,,,,,,,,,,
314c4dL,55,Pizza,2024-03-17,,,,,,,,,,fcbde8f1-31cb-4075-9260-94a603ef666b,,,,,,,,,,,,,,,,,,,
37fd5aR,46,Pasta,2024-04-02,,,,,,,,,,946ab9b8-f9a4-4ea6-b7c1-59a70542eff9,,,,,,,,,,,,,,,,,,,
b3b034E,49,Chicken pie,2024-09-11,,,,,,,,,,528eef14-cdb4-4c40-b66d-856d589bf679,,,,,,,,,,,,,,,,,,,
cfdce6V,2,Pasta,2024-10-20,,,,,,,,,,1b878052-5600-4ded-a940-62cfcbd12f9a,,,,,,,,,,,,,,,,,,,
61f065A,43,Taccos,2024-11-06,,,,,,,,,,64fe013d-d605-45e8-9b7d-bcc185d79043,,,,,,,,,,,,,,,,,,,
ab544cS,3,Chicken wings,2024-09-09,,,,,,,,,,9cb0c0f8-8ffa-4484-b49b-0b6d13ae381e,,,,,,,,,,,,,,,,,,,
5cd582B,42,Pasta,2024-08-30,,,,,,,,,,9dc7597a-11fb-438f-b3f2-16e6c4df439f,,,,,,,,,,,,,,,,,,,
65d8d6X,8,PastrySmoothie,2024-04-16,,,,,,,,,,337720d7-0075-4512-a65f-2e30084db7cb,,,,,,,,,,,,,,,,,,,
20ce9aU,20,Fried chicken,2024-11-20,,,,,,,,,,5ed5c314-70a3-4b17-897b-9243c440da0e,,,,,,,,,,,,,,,,,,,
94f351D,15,Salad,2024-10-30,,,,,,,,,,002a1d16-88c8-4cf8-9113-98d32b9d6658,,,,,,,,,,,,,,,,,,,
2a4c29R,98,Pasta,2024-03-30,,,,,,,,,,cc9ee178-fbc7-4db9-af0b-2a5e4d4ad484,,,,,,,,,,,,,,,,,,,
9ef379Q,4,Taccos,2024-02-23,,,,,,,,,,3c26ee23-68e5-4a83-a9f9-f63cdcde7c33,,,,,,,,,,,,,,,,,,,
d26071C,74,Chicken pie,2024-05-06,,,,,,,,,,20417399-9b22-4327-bf3c-b0dff3ef82e6,,,,,,,,,,,,,,,,,,,
1db643S,10,Chicken rice,2024-10-10,,,,,,,,,,7290d997-8727-40cb-96ff-b484afc5709f,,,,,,,,,,,,,,,,,,,
34066dS,44,Beef pie,2024-03-17,,,,,,,,,,49c91aa2-2ebd-4ed6-9ffc-f98c84977beb,,,,,,,,,,,,,,,,,,,
bdf757Z,14,Sushi,2024-11-28,,,,,,,,,,bc568a97-24c6-4583-a4ce-5f1513fe315d,,,,,,,,,,,,,,,,,,,
5cd2b9K,41,Chicken wings,2024-11-06,,,,,,,,,,573e4acd-1960-474f-a1ec-29aaa435b8b7,,,,,,,,,,,,,,,,,,,
201fc5Y,44,CoffeeBoba tea,2024-10-30,,,,,,,,,,29e99797-2b40-41d0-96a9-ee8f7a5bacfe,,,,,,,,,,,,,,,,,,,
e462abH,48,Chicken pie,2024-11-20,,,,,,,,,,c939d6f8-6258-4c7a-a393-0444902f4496,,,,,,,,,,,,,,,,,,,
aa6d69E,90,Beef pie,2024-05-15,,,,,,,,,,2eacd653-d8b2-4e59-b9ab-9f6799c81a59,,,,,,,,,,,,,,,,,,,
23fbabU,34,Cookie,2024-07-27,,,,,,,,,,ba2dc014-9d9d-4844-83be-aa76362f40a0,,,,,,,,,,,,,,,,,,,
1efebbM,32,Cookie,2024-03-15,,,,,,,,,,73b8ef47-4572-49af-9b22-9a20a226ffa7,,,,,,,,,,,,,,,,,,,
6e47acR,71,Beef pie,2024-01-12,,,,,,,,,,3c051166-3813-477b-8b1f-cd090463f613,,,,,,,,,,,,,,,,,,,
87eb9aV,30,CoffeeBoba tea,2024-10-02,,,,,,,,,,658ca218-2fe2-4bbc-9245-ca5be2d5268c,,,,,,,,,,,,,,,,,,,
b6df15W,93,Pasta,2024-06-23,,,,,,,,,,3e374534-f1a6-42aa-b4ce-e53f1c1e3746,,,,,,,,,,,,,,,,,,,
221529C,52,Sushi,2024-06-30,,,,,,,,,,862e36ea-2c90-4f7c-a8e7-14d0cd7056e8,,,,,,,,,,,,,,,,,,,
5ffbaaF,53,Pasta,2024-12-01,,,,,,,,,,7c1b7b2a-849c-49ba-8fc7-e96ee5c28294,,,,,,,,,,,,,,,,,,,
dfaa9dZ,6,Chicken pie,2024-09-25,,,,,,,,,,fc7e5970-4ea0-4f87-a3f7-c5aebc750e20,,,,,,,,,,,,,,,,,,,
e638c0R,7,Cookie,2024-10-20,,,,,,,,,,2ee454d9-f861-4a77-a9d5-1a3672b04eef,,,,,,,,,,,,,,,,,,,
ce2a37H,23,Salad,2024-11-30,,,,,,,,,,b78141a7-c305-410c-a4aa-7d1a6ac8214c,,,,,,,,,,,,,,,,,,,
f1d851K,84,Briyani rice,2024-03-15,,,,,,,,,,a3fe625e-a020-4c42-84df-2552cdecaf04,,,,,,,,,,,,,,,,,,,
4be560K,20,CoffeeBoba tea,2024-09-23,,,,,,,,,,3901088c-a68d-4f31-aa51-83ee3e5fbe0a,,,,,,,,,,,,,,,,,,,
b06773X,33,Taccos,2024-01-11,,,,,,,,,,7c25cb6f-513d-45e3-beeb-83e90b76600c,,,,,,,,,,,,,,,,,,,
84dcafU,87,Burger,2024-07-16,,,,,,,,,,bef1fc0d-ae81-454a-8bed-61fc9bbcf185,,,,,,,,,,,,,,,,,,,
405eafA,54,Fried chicken,2024-11-04,,,,,,,,,,d3e540db-b64d-49ff-a620-ea64c5413f44,,,,,,,,,,,,,,,,,,,
80d43fA,6,Taccos,2024-08-28,,,,,,,,,,dc4d7d86-5d53-49fe-9318-f433b781d941,,,,,,,,,,,,,,,,,,,
c19db9J,82,Chicken wings,2024-06-17,,,,,,,,,,d2669892-1c6f-4748-aa99-3443d48d7b01,,,,,,,,,,,,,,,,,,,
245898P,1,Fried chicken,2024-02-02,,,,,,,,,,e31601ea-aa09-43c5-87a4-b4dc8cb081bf,,,,,,,,,,,,,,,,,,,
c5801cH,99,Taccos,2024-07-30,,,,,,,,,,9b866454-1b7c-43ca-8882-9132567464e4,,,,,,,,,,,,,,,,,,,
898bd2Q,69,Burritos,2024-08-29,,,,,,,,,,f626ccea-b6fe-4ea4-a986-724470bc3c29,,,,,,,,,,,,,,,,,,,
aaf20eL,47,CoffeeBoba tea,2024-06-01,,,,,,,,,,d1360fc2-dd81-43f2-ac37-6471a4000e7b,,,,,,,,,,,,,,,,,,,
10e935J,9,Dumplings,2024-03-13,,,,,,,,,,63c25af5-21e5-48bb-b4e2-740c900765d2,,,,,,,,,,,,,,,,,,,
b82479W,10,Taccos,2024-08-18,,,,,,,,,,d94996e1-7d3b-4d34-ab6d-ff33d52e2f3e,,,,,,,,,,,,,,,,,,,
c1b962U,99,Burger,2024-09-09,,,,,,,,,,8edf1b58-cdb5-4f48-a59e-f8750fa5dce5,,,,,,,,,,,,,,,,,,,
3cdd77N,29,Pasta,2024-06-30,,,,,,,,,,3b7347bd-f15e-4ff8-8627-664b81fcacf0,,,,,,,,,,,,,,,,,,,
ff4b0fD,2,Whole cake,2024-01-27,,,,,,,,,,f586c0c7-ce3e-44e7-b9c5-9b3f5cea1c46,,,,,,,,,,,,,,,,,,,
55876dR,15,Chicken pie,2024-09-20,,,,,,,,,,b33f233a-4adf-430b-846c-09e816f93f01,,,,,,,,,,,,,,,,,,,
39aee2T,55,Soup,2024-06-14,,,,,,,,,,37aef520-e638-4a54-9d09-e721f399bac6,,,,,,,,,,,,,,,,,,,
e20ca4O,70,Chicken pie,2024-01-28,,,,,,,,,,f4ad8a5e-5568-4b1d-ba37-2db59d230457,,,,,,,,,,,,,,,,,,,
af00c9L,23,Briyani rice,2024-03-24,,,,,,,,,,abface1e-07ac-440b-8f59-91f25b6e0e18,,,,,,,,,,,,,,,,,,,
da4defD,99,PastrySmoothie,2024-06-28,,,,,,,,,,99f9ceda-1032-4345-8f32-e2523f3bb924,,,,,,,,,,,,,,,,,,,
54905aQ,77,Dumplings,2024-03-14,,,,,,,,,,0e19a84c-c9ae-48e2-aeb7-99ec4d3359e2,,,,,,,,,,,,,,,,,,,
d6815eW,46,Taccos,2024-05-20,,,,,,,,,,8ea2f79d-5c85-4263-aa5a-b9ca555f594e,,,,,,,,,,,,,,,,,,,
0f2636I,40,Cup cake,2024-04-19,,,,,,,,,,799f4e8e-77d7-4edc-9c65-fa79ae0960ad,,,,,,,,,,,,,,,,,,,
5b442aU,33,Cup cake,2024-10-24,,,,,,,,,,b49b1495-4e02-4201-883d-6871fee7cdc2,,,,,,,,,,,,,,,,,,,
408707O,82,Pasta,2024-01-23,,,,,,,,,,268b1b8a-ef81-4c28-a26d-8e36ae4e5d76,,,,,,,,,,,,,,,,,,,
9baedcF,88,Cookie,2024-06-23,,,,,,,,,,7499e294-8660-4c88-b3b6-b96acd7dabe9,,,,,,,,,,,,,,,,,,,
714870B,25,Pasta,2024-06-29,,,,,,,,,,26a7db86-dcdb-45bf-80ef-e3946a4f8fef,,,,,,,,,,,,,,,,,,,
2d8e1dK,58,Chicken pie,2024-01-26,,,,,,,,,,f77b6f66-e835-4306-b43c-193a6b4d64c2,,,,,,,,,,,,,,,,,,,
614353L,82,Pasta,2024-06-27,,,,,,,,,,1806a494-b26f-4a43-a1c0-79e09578c263,,,,,,,,,,,,,,,,,,,
2fa4e9F,84,Sushi,2024-12-09,,,,,,,,,,319e3a73-bf7b-48ec-9369-4512cbd3cc56,,,,,,,,,,,,,,,,,,,
611279H,34,Chicken pie,2024-03-20,,,,,,,,,,58683c40-38f2-4597-aa9d-3f76b057aa03,,,,,,,,,,,,,,,,,,,
49b670C,30,Beef pie,2024-03-09,,,,,,,,,,85291ce2-5954-4666-94de-890df4c36b45,,,,,,,,,,,,,,,,,,,
86d658C,59,Dumplings,2024-05-06,,,,,,,,,,d6204942-798d-4e0c-9c40-0463b7bd9d2b,,,,,,,,,,,,,,,,,,,
f110e4X,46,Sushi,2024-04-09,,,,,,,,,,5b77fb21-4fbf-4e54-abb5-be61bb9a9469,,,,,,,,,,,,,,,,,,,
d89879N,66,PastrySmoothie,2024-05-09,,,,,,,,,,62b4a549-7757-491c-b293-42c907c90b48,,,,,,,,,,,,,,,,,,,
4d8228T,98,Salad,2024-10-24,,,,,,,,,,be9b8eec-206c-413a-9901-9f4bb7882a7f,,,,,,,,,,,,,,,,,,,
71b32eZ,93,CoffeeBoba tea,2024-09-17,,,,,,,,,,32ab5cd7-fa05-43c5-969a-a09b2f74c927,,,,,,,,,,,,,,,,,,,
3e2227M,74,Chicken wings,2024-10-15,,,,,,,,,,22865815-774a-4037-ac72-06ef24537add,,,,,,,,,,,,,,,,,,,
b9b681B,20,Shawarma,2024-01-25,,,,,,,,,,dc6d79c4-b8ed-4743-91b0-fab08c0bd9fb,,,,,,,,,,,,,,,,,,,
f0d030J,57,PastrySmoothie,2024-11-20,,,,,,,,,,f00804a4-59a8-4bb6-b71f-25b58a813a54,,,,,,,,,,,,,,,,,,,
c7a7feE,61,Chicken rice,2024-03-10,,,,,,,,,,fc386900-f76c-4e8b-9e24-5a5b2f30cba0,,,,,,,,,,,,,,,,,,,
c1a3bbC,65,Chicken wings,2024-08-08,,,,,,,,,,ed04a39b-cb7d-46d8-af6c-9da85f7b3a18,,,,,,,,,,,,,,,,,,,
de1965Q,50,Briyani rice,2024-05-22,,,,,,,,,,1478c7fa-c9cd-4db0-b99e-5acf22676c4f,,,,,,,,,,,,,,,,,,,
87bf29C,15,Chicken wings,2024-11-01,,,,,,,,,,44cfd673-2e5a-433e-ad81-935e144cab7f,,,,,,,,,,,,,,,,,,,
64dd47W,5,Taccos,2024-02-28,,,,,,,,,,7f3889b3-c9bb-47b8-ae02-b8465d806941,,,,,,,,,,,,,,,,,,,
bd93d7C,81,Pasta,2024-08-04,,,,,,,,,,e6d98aeb-d06a-4bbd-a8f2-66c44c861fd9,,,,,,,,,,,,,,,,,,,
44f443Y,54,Pasta,2024-11-15,,,,,,,,,,16dae412-89c5-403e-a105-c25f7dd81e12,,,,,,,,,,,,,,,,,,,
3d369cK,80,Chicken wings,2024-07-23,,,,,,,,,,32b66fb3-5af6-49eb-be45-d94972c68f5f,,,,,,,,,,,,,,,,,,,
bf5c74H,10,Dumplings,2024-07-01,,,,,,,,,,7b27ffc7-25e2-458b-9023-d1589a03aed1,,,,,,,,,,,,,,,,,,,
b88e79H,20,Burritos,2024-04-09,,,,,,,,,,14dcf08d-97b0-4c6b-9190-7dc84f045c72,,,,,,,,,,,,,,,,,,,
b9307eS,37,Whole cake,2024-08-05,,,,,,,,,,818120ca-33f4-437f-b86d-871de24c0fdc,,,,,,,,,,,,,,,,,,,
81af7dP,21,Beef pie,2024-10-13,,,,,,,,,,f0188434-4123-4cd0-ab68-e4c759ae557e,,,,,,,,,,,,,,,,,,,
85a019E,68,Chicken pie,2024-02-07,,,,,,,,,,1d872024-29e0-42e9-bc5a-6b2d48db5cf4,,,,,,,,,,,,,,,,,,,
527c7dH,93,Salad,2024-06-27,,,,,,,,,,59030e0c-6323-457c-996c-cd658012dbdc,,,,,,,,,,,,,,,,,,,
9aabc4M,82,Salad,2024-03-27,,,,,,,,,,3e4123d1-2b6f-4ff2-ac5f-aeac2d96cd1b,,,,,,,,,,,,,,,,,,,
c96830R,55,CoffeeBoba tea,2024-04-28,,,,,,,,,,26ec81c0-470d-4d63-83e5-4c13fad301f7,,,,,,,,,,,,,,,,,,,
234481Q,12,Chicken rice,2024-10-23,,,,,,,,,,ff7ad494-0222-412c-8608-8a692a868467,,,,,,,,,,,,,,,,,,,
c24bc9U,76,Pasta,2024-06-30,,,,,,,,,,8e52e15c-7da8-49fe-9353-f37df8dcda15,,,,,,,,,,,,,,,,,,,
6d0e42C,60,PastrySmoothie,2024-01-07,,,,,,,,,,992b2128-f10d-4444-997b-3a7148cace07,,,,,,,,,,,,,,,,,,,
c2bd5cJ,37,PastrySmoothie,2024-03-03,,,,,,,,,,713cf064-1784-4391-a506-ab7b826df789,,,,,,,,,,,,,,,,,,,
90f442K,19,Cup cake,2024-05-21,,,,,,,,,,8164694c-d169-49e5-b3dc-44abecce0653,,,,,,,,,,,,,,,,,,,
1bbf89J,99,Pasta,2024-05-08,,,,,,,,,,073d45d0-8e07-4285-9a37-779c4c1404d0,,,,,,,,,,,,,,,,,,,
7189edP,84,Chicken rice,2024-04-03,,,,,,,,,,1a5cab17-3536-4467-a152-b3087f3e3c10,,,,,,,,,,,,,,,,,,,
1e7444N,81,Taccos,2024-02-27,,,,,,,,,,754f54ca-3bf1-4b35-8d2b-1e75418c3e30,,,,,,,,,,,,,,,,,,,
2940a4K,32,Beef pie,2024-06-13,,,,,,,,,,bc353357-0ef6-41ec-a8bb-8825329573f7,,,,,,,,,,,,,,,,,,,
854581Y,73,Whole cake,2024-06-29,,,,,,,,,,7b025c60-8758-4068-9c25-7faebb96f3d6,,,,,,,,,,,,,,,,,,,
b027c1Y,89,Soup,2024-03-29,,,,,,,,,,7df2aad9-01f6-4399-b0c7-43e455ba0eb0,,,,,,,,,,,,,,,,,,,
51841eF,14,Chicken pie,2024-11-25,,,,,,,,,,a2be891b-8888-40f1-a4c6-6f3c9b91f140,,,,,,,,,,,,,,,,,,,
e60a91I,57,Cookie,2024-05-03,,,,,,,,,,bbe18e97-d8f7-4415-84cf-21301b71e077,,,,,,,,,,,,,,,,,,,
6e4e83Y,5,CoffeeBoba tea,2024-09-05,,,,,,,,,,93d669be-5b08-4420-b5a7-ff1f86926203,,,,,,,,,,,,,,,,,,,
003ce8V,10,PastrySmoothie,2024-06-20,,,,,,,,,,b122efc4-9d70-470e-8245-bc2a3f283007,,,,,,,,,,,,,,,,,,,
b465a9W,10,Pasta,2024-04-15,,,,,,,,,,cce7b545-e86d-462b-a383-2f414c7f9071,,,,,,,,,,,,,,,,,,,
9a5f5aY,53,Dumplings,2024-08-08,,,,,,,,,,58e68663-a4e7-4665-beb1-fbe8375feb03,,,,,,,,,,,,,,,,,,,
7cfceaL,54,Pizza,2024-07-08,,,,,,,,,,ab942eaa-6bbc-4590-87e0-1041eaf3f196,,,,,,,,,,,,,,,,,,,
0c73e1L,28,Salad,2024-02-05,,,,,,,,,,8c773492-cc84-43cc-b5d7-e19103e88bc5,,,,,,,,,,,,,,,,,,,
275094I,2,Briyani rice,2024-03-06,,,,,,,,,,09c6c1fd-0dff-4fcf-8b77-1a9532c8b0bd,,,,,,,,,,,,,,,,,,,
eedaefY,95,Fried chicken,2024-04-27,,,,,,,,,,ba8a4431-795b-48fc-847c-7c156488d8f7,,,,,,,,,,,,,,,,,,,
04b6f6W,76,PastrySmoothie,2024-09-26,,,,,,,,,,97652b20-b1b5-4e4a-859c-3da21af3d9da,,,,,,,,,,,,,,,,,,,
c73b31M,34,Beef pie,2024-07-04,,,,,,,,,,a6ac3bb3-0cfa-47de-8689-b10f3cc51b1f,,,,,,,,,,,,,,,,,,,
